session_uuid,session_id,employee_uuid,employee_id,department,role,device_id,browser,operating_system,office_location,login_method,remote_session,day_of_week,start_time,end_time,duration_seconds,risk_score,is_anomalous,attack_type
a65c4357-d216-4951-b656-cf44f76e6cd5,SES-005088,821df2cf-d9fc-43b8-a05f-9619df73321d,EMP-0168,Engineering,Architect,DEV-0298,Chrome,Linux,Tokyo,Office,False,Thursday,2026-06-11 15:30:31,2026-06-11 15:45:12,881.13,0.00,False,None
c9b98225-e4d4-4962-9bb2-e3c94f7b6e9a,SES-005089,f8378be2-0bb6-4d75-9f99-67265c366f5c,DEV-AGENT-0005,IT,IoT Sensor Agent,DEV-AGENT-0005,Chrome,Linux,New York,Office,False,Thursday,2026-06-11 15:31:06,2026-06-11 15:41:06,600.00,0.00,False,None
ce0e840a-0075-4a14-a968-8fda2dee6c34,SES-005090,d60bf603-a750-450e-9bad-52a8a976dc4d,EMP-0073,Engineering,Software Engineer,DEV-0129,Chrome,macOS,New York,Office,False,Thursday,2026-06-11 15:31:16,2026-06-11 17:05:43,5667.33,0.00,False,None
1a48a8c8-6d12-46af-96fc-55d69c6444c6,SES-005091,9ef6a99f-73b4-4af3-8ad1-d634e6426f0b,EMP-0129,IT,Network Engineer,DEV-0226,Chrome,Android,New York,Office,False,Thursday,2026-06-11 15:31:46,2026-06-11 17:10:41,5935.68,0.00,False,None
a4d2f9d7-8144-4cd6-a69e-e237eee2bb51,SES-005092,75d1d776-14c0-4f6d-8764-51d3275dd459,EMP-0148,Engineering,Engineering Manager,DEV-0260,Edge,Windows,Tokyo,Office,False,Thursday,2026-06-11 15:33:08,2026-06-11 16:51:44,4716.08,0.00,False,None
703ac8b8-436a-4fef-8bbb-ad726358067a,SES-005093,8cf29000-cd04-4001-96a3-dcccc93c9cc6,EMP-0089,Engineering,Architect,DEV-0160,Chrome,Android,New York,VPN,True,Thursday,2026-06-11 15:35:10,2026-06-11 16:09:55,2085.88,0.00,False,None
70ca18bb-f018-4a65-a3b4-de5987b918cc,SES-005094,d1ccc8d3-c167-4505-83af-6c46a46b3932,EMP-0119,HR,HR Coordinator,DEV-0209,Chrome,Android,New York,Office,False,Thursday,2026-06-11 15:39:04,2026-06-11 15:49:04,600.00,0.00,False,None
34330760-b9d3-47d9-be5a-1b1a9fd985ff,SES-005095,966be275-c2fe-4954-8dfd-9531302b7831,EMP-0044,Sales,Account Executive,DEV-0079,Chrome,Windows,Tokyo,Office,False,Thursday,2026-06-11 15:41:02,2026-06-11 16:44:12,3790.14,0.00,False,None
383ed646-3385-44f9-989b-aea59fff1cc8,SES-005096,f7d7465d-37c3-43c9-a5d0-b51788d00abd,EMP-0054,IT,Security Analyst,DEV-0098,Firefox,Linux,San Francisco,Office,False,Thursday,2026-06-11 15:41:56,2026-06-11 16:35:25,3209.12,0.00,False,None
8d9f2212-8057-4113-a4af-fc13f60b5d00,SES-005097,34ae4abd-36fc-40ac-b469-8db30123a348,EMP-0051,Finance,Treasurer,DEV-0093,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 15:42:00,2026-06-11 16:07:32,1532.00,100.00,True,Beaconing C2
3ec44a12-e222-43b3-a790-261f5438c363,SES-005098,b6f56f1c-c4a5-41cd-b97f-49941f38df55,EMP-0097,HR,Recruiter,DEV-0170,Edge,Windows,Tokyo,Office,False,Thursday,2026-06-11 15:46:29,2026-06-11 16:40:08,3219.80,0.00,False,None
41e8a427-e319-4a32-b86a-4cc14f1fea03,SES-005099,ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,EMP-0032,Engineering,Engineering Manager,DEV-0056,Chrome,Windows,San Francisco,Office,False,Thursday,2026-06-11 15:48:05,2026-06-11 17:11:06,4981.08,0.00,False,None
cefeec77-1442-4475-86cc-310e735c8e1d,SES-005100,0463750e-4964-4b96-ba3c-1628892621df,EMP-0046,IT,IT Director,DEV-0081,Chrome,Linux,Tokyo,Office,False,Thursday,2026-06-11 15:49:08,2026-06-11 16:17:06,1678.32,0.00,False,None
23fbaf77-19aa-41cd-80eb-acc7cd69760b,SES-005101,d1128bb8-e7b2-4f91-adbd-2e33ef6e9295,EMP-0152,Engineering,Engineering Manager,DEV-0266,Firefox,Windows,San Francisco,VPN,True,Thursday,2026-06-11 15:50:24,2026-06-11 16:03:52,808.81,0.00,False,None
22ed3369-4c53-42f5-bc82-8f299dc36e9d,SES-005102,f0b6f83f-a377-46f1-9289-f0ab618ae305,EMP-0019,HR,HR Specialist,DEV-0035,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 15:53:03,2026-06-11 16:53:39,3636.74,0.00,False,None
dda735a0-f5b3-4660-b9f9-b39547da59cc,SES-005103,f8378be2-0bb6-4d75-9f99-67265c366f5c,DEV-AGENT-0005,IT,IoT Sensor Agent,DEV-AGENT-0005,Firefox,Linux,New York,Office,False,Thursday,2026-06-11 15:53:04,2026-06-11 16:03:04,600.00,0.00,False,None
06a4319c-8274-4ad6-8e5f-24636d8d1cfa,SES-005104,735e8153-1c38-42e8-b2cf-cd6380ab4b7f,EMP-0180,Engineering,Architect,DEV-0319,Chrome,macOS,San Francisco,VPN,True,Thursday,2026-06-11 15:54:27,2026-06-11 16:52:06,3459.15,0.00,False,None
5ab83bbd-4656-4e1c-b9d6-bb90202a53f1,SES-005105,93b7a886-12f7-4c97-bde3-1a516694c343,EMP-0013,IT,Systems Administrator,DEV-0023,Chrome,Android,San Francisco,Office,False,Thursday,2026-06-11 15:54:58,2026-06-11 16:47:16,3138.00,85.00,True,Beaconing C2
856741d4-ae71-4c32-aba6-79865fcef58f,SES-005106,0d2b91ef-b897-4ec5-aa74-bb18de3b496f,EMP-0022,Sales,Sales Manager,DEV-0038,Chrome,macOS,Munich,Office,False,Thursday,2026-06-11 15:55:08,2026-06-11 16:48:42,3214.70,0.00,False,None
5e0f8355-6050-4be5-8dac-ec00e76bb9cf,SES-005107,27f6a2ac-5b0c-4170-b5da-cbbe09a9161a,EMP-0101,Sales,Account Executive,DEV-0175,Chrome,Windows,London,VPN,True,Thursday,2026-06-11 15:55:30,2026-06-11 16:27:20,1910.39,0.00,False,None
57c0fd15-2fe9-4f60-8a17-8e1ee2249984,SES-005108,82f29004-01e1-47d8-9a31-204495a0f356,EMP-0070,Finance,Treasurer,DEV-0126,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 15:55:32,2026-06-11 17:00:43,3911.75,0.00,False,None
48bd43a4-546c-4359-b39e-b6746b8104fe,SES-005109,613d2de9-3ae2-4023-9472-0d2d32399ffb,EMP-0045,Marketing,Marketing Specialist,DEV-0080,Chrome,Windows,Tokyo,Office,False,Thursday,2026-06-11 15:56:49,2026-06-11 17:14:26,4657.99,0.00,False,None
53894fea-69b0-4b76-ac06-a426e6334abf,SES-005110,1b0c62eb-27c8-4c6c-9be5-a4c395af6d0c,EMP-0060,Finance,Finance Analyst,DEV-0105,Chrome,Windows,Tokyo,Office,False,Thursday,2026-06-11 15:58:15,2026-06-11 17:44:01,6346.97,0.00,False,None
6d07bb2a-ea88-4dbd-9665-f1b3345ded91,SES-005111,e42aa836-989b-48c0-b465-c0272dd1d45b,EMP-0114,IT,IT Director,DEV-0200,Firefox,Linux,Tokyo,Office,False,Thursday,2026-06-11 16:00:44,2026-06-11 17:37:23,5799.92,0.00,False,None
89d27941-2116-4383-a15e-60293acf9e7b,SES-005112,b3da5808-756e-467d-acab-8b695ba37cb5,EMP-0100,Finance,Finance Director,DEV-0174,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 16:01:06,2026-06-11 17:18:50,4664.16,0.00,False,None
4285f744-847b-40b9-bed3-c0b741db3d33,SES-005113,c6deb2f0-530a-41c7-b8ba-83684fc77768,EMP-0023,Engineering,Architect,DEV-0042,Chrome,Windows,Munich,VPN,True,Thursday,2026-06-11 16:01:08,2026-06-11 17:51:06,6598.98,0.00,False,None
21a2b580-eeb8-4d51-885b-637fd06b5529,SES-005114,a0d80651-3338-42d1-a691-c66400c99370,EMP-0144,HR,HR Specialist,DEV-0250,Chrome,Windows,London,Office,False,Thursday,2026-06-11 16:03:23,2026-06-11 18:01:38,7095.02,0.00,False,None
3ab2c1e3-71cd-420f-af0a-1a132a98b445,SES-005115,e45a87e8-039a-4ed5-b337-b2615f8392d5,EMP-0072,HR,HR Specialist,DEV-0128,Edge,Windows,Munich,Office,False,Thursday,2026-06-11 16:03:54,2026-06-11 17:24:34,4840.46,0.00,False,None
bcc47f99-557c-4659-ac51-5f59736fcdc5,SES-005116,2f4dd219-186b-4880-ab54-5a15669d01ff,EMP-0040,Marketing,Marketing Specialist,DEV-0073,Safari,macOS,Tokyo,VPN,True,Thursday,2026-06-11 16:04:22,2026-06-11 17:27:26,4984.53,0.00,False,None
5c8879c8-ec57-4b22-badf-e1094581bca5,SES-005117,331f63fb-d11f-48c0-a97c-a4fff75d599f,EMP-0028,Sales,Account Executive,DEV-0050,Chrome,Android,London,VPN,True,Thursday,2026-06-11 16:06:44,2026-06-11 16:25:49,1145.01,0.00,False,None
4817538b-5bec-43c6-b7a3-6e1a420a46de,SES-005118,3756999b-251a-4f0e-af94-da50e3f713a7,EMP-0126,Engineering,Architect,DEV-0221,Chrome,macOS,Tokyo,Office,False,Thursday,2026-06-11 16:08:51,2026-06-11 17:20:51,4320.85,0.00,False,None
50004123-2eaa-4135-a4c5-4b6baa7a8692,SES-005119,480afe9f-84a6-4693-a30f-1e69034d42fd,EMP-0134,Engineering,DevOps Engineer,DEV-0234,Firefox,Linux,Tokyo,VPN,True,Thursday,2026-06-11 16:09:35,2026-06-11 16:35:34,1559.10,0.00,False,None
eddc76c1-1afb-40a3-aa26-e7abd8c0d151,SES-005120,46a02a9b-65ec-4acd-8f80-35f55bd20c98,EMP-0020,HR,Recruiter,DEV-0036,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 16:11:53,2026-06-11 17:16:56,3903.93,0.00,False,None
8eed5b48-8f41-4dcb-99d8-be65989d771f,SES-005121,4a229ba5-925f-4cc6-9e9d-2f8a1ef11a27,EMP-0158,Finance,Accountant,DEV-0276,Edge,Windows,Munich,Office,False,Thursday,2026-06-11 16:13:05,2026-06-11 17:09:17,3372.85,0.00,False,None
6d3a9607-cbd7-41f4-8d93-f78c33cf74ab,SES-005122,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,EMP-0128,Sales,Sales Representative,DEV-0224,Firefox,Android,Munich,VPN,True,Thursday,2026-06-11 16:15:11,2026-06-11 17:39:25,5054.00,100.00,True,Beaconing C2
cc434b7a-959e-4e6a-8c42-040945167715,SES-005123,274ac7a7-cb61-4d75-aa96-4dfbe79b265a,EMP-0130,Engineering,QA Engineer,DEV-0229,Chrome,Linux,San Francisco,Office,False,Thursday,2026-06-11 16:21:36,2026-06-11 18:11:32,6596.40,0.00,False,None
2ba86ecd-ea92-4358-abe5-fea22ce9edbe,SES-005124,6f669013-869d-4cb7-b7f5-155a039d08d0,EMP-0145,HR,HR Director,DEV-0255,Chrome,Windows,Tokyo,VPN,True,Thursday,2026-06-11 16:24:22,2026-06-11 17:47:25,4983.28,0.00,False,None
e2c4976f-3ec2-44b3-9a41-004e0bc16ccc,SES-005125,14c62aba-89c2-4ba5-a48d-f4c0c330ec14,EMP-0162,HR,HR Coordinator,DEV-0287,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 16:25:47,2026-06-11 16:58:21,1954.87,0.00,False,None
380dc173-77c8-4188-b6bc-a102350b2541,SES-005126,093923de-8bab-4e3b-a628-6bfbe767dcea,EMP-0005,Engineering,DevOps Engineer,DEV-0009,Firefox,macOS,Munich,VPN,True,Thursday,2026-06-11 16:25:56,2026-06-11 16:57:54,1918.36,0.00,False,None
1565e532-0a5e-4b23-8877-3a3a622032c1,SES-005127,d1ccc8d3-c167-4505-83af-6c46a46b3932,EMP-0119,HR,HR Coordinator,DEV-0208,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 16:26:37,2026-06-11 16:39:35,778.70,0.00,False,None
5c00e2b8-df00-46cf-8c70-9e9c68c44101,SES-005128,c0ae0b1a-f347-4736-b7ec-07a64b27b079,EMP-0081,Engineering,Architect,DEV-0142,Chrome,macOS,Munich,VPN,True,Thursday,2026-06-11 16:27:32,2026-06-11 17:23:12,3340.97,0.00,False,None
4b93e373-7bcd-484a-b98e-3c009eed661a,SES-005129,329fc417-1081-4d45-bf45-f8a20594b24f,EMP-0061,Engineering,Engineering Manager,DEV-0106,Chrome,Linux,San Francisco,VPN,True,Thursday,2026-06-11 16:29:00,2026-06-11 17:40:31,4291.33,0.00,False,None
c9863a48-dfd7-447b-96ae-22e2a6ad0eba,SES-005130,f6ae10e8-65da-4ed0-860a-61253f8c93d4,EMP-0078,Sales,Sales Manager,DEV-0136,Safari,macOS,London,Office,False,Thursday,2026-06-11 16:29:48,2026-06-11 17:26:22,3394.84,0.00,False,None
52264aff-48b2-4890-a317-57fa7f2946fd,SES-005131,5987038a-fcd6-418e-ab54-500d4e089bb4,EMP-0103,Finance,Finance Director,DEV-0180,Chrome,Windows,Munich,VPN,True,Thursday,2026-06-11 16:31:10,2026-06-11 17:57:56,5206.48,0.00,False,None
cd02381f-186b-49ef-838d-39204b84d2c6,SES-005132,b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,EMP-0082,HR,HR Director,DEV-0145,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 16:31:25,2026-06-11 17:12:57,2492.52,0.00,False,None
4dcbab01-55eb-4f9d-88bc-1f647f3461e2,SES-005133,6c80444b-e5d1-46e2-b869-8e93ba5e4066,EMP-0132,Finance,Finance Director,DEV-0231,Chrome,Windows,San Francisco,Office,False,Thursday,2026-06-11 16:32:04,2026-06-11 17:38:49,4005.95,0.00,False,None
72cc66b5-b825-469d-ad50-c992836d3457,SES-005134,27f6a2ac-5b0c-4170-b5da-cbbe09a9161a,EMP-0101,Sales,Account Executive,DEV-0175,Chrome,Windows,London,Office,False,Thursday,2026-06-11 16:32:11,2026-06-11 17:11:56,2385.67,0.00,False,None
3a473805-0f58-47d6-9511-1a91835e3fb0,SES-005135,e1d55f85-6967-4586-b046-30085fa72012,EMP-0096,IT,IT Director,DEV-0169,Firefox,Windows,Tokyo,Office,False,Thursday,2026-06-11 16:33:16,2026-06-11 17:32:34,3558.45,0.00,False,None
1ee49fd5-6ac4-454f-8bcb-acb0756178dd,SES-005136,f512c4c3-b253-4218-ac4a-37ea490617f2,EMP-0003,Engineering,Architect,DEV-0006,Chrome,Windows,Tokyo,Office,False,Thursday,2026-06-11 16:33:31,2026-06-11 17:50:08,4597.68,0.00,False,None
f7d5a913-53ea-4a8b-bbcd-2a315aa0a721,SES-005137,15f0ea19-18c1-40d2-aadf-3692b24beb96,EMP-0066,Marketing,Marketing Manager,DEV-0117,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 16:34:56,2026-06-11 17:30:04,3308.83,0.00,False,None
6ee83465-01a7-4388-8f09-3947708c184b,SES-005138,14eed987-95e7-46e4-813e-84bd5aff4594,EMP-0150,Sales,Sales Representative,DEV-0263,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 16:35:19,2026-06-11 18:00:02,5083.19,0.00,False,None
7dfdb757-9860-4b1c-b91d-e366233e3ee1,SES-005139,b186a5a8-d6ee-426b-a2cd-159058af393c,EMP-0059,Engineering,Software Engineer,DEV-0103,Chrome,Windows,London,Office,False,Thursday,2026-06-11 16:35:59,2026-06-11 16:55:54,1195.37,0.00,False,None
ca20ac98-f386-47dc-89f7-6d599edec3aa,SES-005140,028bffb6-c528-4c36-a545-034c714cd65e,EMP-0155,Marketing,Marketing Coordinator,DEV-0271,Chrome,macOS,New York,Office,False,Thursday,2026-06-11 16:36:33,2026-06-11 16:55:06,1113.92,0.00,False,None
b88d001e-780d-4130-a4ae-6060ce5a7113,SES-005141,500e15c0-b89b-4f7f-93e3-4c35ef0a573d,EMP-0035,Sales,Account Executive,DEV-0062,Safari,macOS,San Francisco,Office,False,Thursday,2026-06-11 16:37:18,2026-06-11 17:20:08,2570.49,0.00,False,None
c551084e-b6ce-4c93-8ffa-d238174ae046,SES-005142,e310ff72-ad62-4094-8c4d-6e4024e2226c,EMP-0083,Finance,Treasurer,DEV-0146,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 16:39:02,2026-06-11 17:48:51,4189.80,0.00,False,None
903df3c2-9c08-476d-8908-03473709f85a,SES-005143,aaf8e1d5-3079-4b56-976f-f2641182e8e7,EMP-0166,Sales,Sales Director,DEV-0295,Chrome,Android,Tokyo,Office,False,Thursday,2026-06-11 16:39:22,2026-06-11 17:19:40,2418.00,100.00,True,Brute Force
a9ed3bf9-b8a2-4403-b6be-ee3694524c02,SES-005144,fe2bd987-5fdc-4bbf-ab9c-d71cf6ba745b,EMP-0042,IT,Security Analyst,DEV-0075,Chrome,Linux,Tokyo,Office,False,Thursday,2026-06-11 16:41:24,2026-06-11 17:00:01,1117.15,0.00,False,None
1d9e1ae0-483e-4375-912d-428be1bd1d48,SES-005145,45b1ed25-f153-4ae8-a70a-cc5cb321bf21,EMP-0014,Engineering,Architect,DEV-0025,Chrome,macOS,Munich,Office,False,Thursday,2026-06-11 16:44:54,2026-06-11 17:20:20,2126.80,0.00,False,None
7ecd45db-e49b-4de7-a084-6f1dccf65641,SES-005146,bef59fe6-ff23-4d5f-aced-d15d58007c02,EMP-0012,Engineering,Architect,DEV-0021,Firefox,Linux,London,Office,False,Thursday,2026-06-11 16:45:48,2026-06-11 18:03:11,4643.47,0.00,False,None
ed8b7793-6b5e-4a0d-b697-469aca5c3e6d,SES-005147,b5a61d61-9925-4c9b-8d60-2879f79b1079,EMP-0146,Sales,Sales Representative,DEV-0258,Chrome,Windows,New York,Office,False,Thursday,2026-06-11 16:47:11,2026-06-11 18:43:19,6968.44,0.00,False,None
e1ac44b4-4c87-4b5f-a743-262966582cc9,SES-005148,305d0ef7-0d9f-483d-b0a3-2883cc582872,EMP-0147,HR,Recruiter,DEV-0259,Chrome,macOS,New York,Office,False,Thursday,2026-06-11 16:47:24,2026-06-11 17:08:17,1253.22,0.00,False,None
e642feb8-9e06-404a-9a0a-6b8f7c34cd11,SES-005149,a4f73a30-17a1-4a60-855e-6efb1de20f2d,EMP-0179,Engineering,Engineering Manager,DEV-0318,Chrome,Windows,Tokyo,VPN,True,Thursday,2026-06-11 16:47:45,2026-06-11 17:13:46,1561.27,0.00,False,None
1ed26977-bf03-45fd-a498-216fbd5168b0,SES-005150,dec56dc3-ad96-4213-b0a9-b97f7557c28c,EMP-0123,Engineering,Architect,DEV-0215,Safari,macOS,San Francisco,Office,False,Thursday,2026-06-11 16:48:09,2026-06-11 17:36:02,2873.79,0.00,False,None
697bbb70-7acf-45b2-8a65-1d72b1cc2734,SES-005151,20d4ba18-93a0-4478-800b-19de38db128d,EMP-0092,Marketing,Marketing Coordinator,DEV-0165,Chrome,macOS,Munich,Office,False,Thursday,2026-06-11 16:48:10,2026-06-11 17:10:01,1311.44,0.00,False,None
d23ef158-1109-4dbd-9dca-8a81862e73a1,SES-005152,f52ef4a6-ac6c-4e1b-b08d-f0942f64672f,EMP-0136,Engineering,Software Engineer,DEV-0238,Chrome,Linux,San Francisco,Office,False,Thursday,2026-06-11 16:49:22,2026-06-11 17:32:32,2590.00,100.00,True,Data Exfiltration
5876d601-11e5-4816-a19b-ebad04afe6a7,SES-005153,fd8fb938-fbac-4ade-bfe4-36d1994f7c31,EMP-0175,Engineering,Software Engineer,DEV-0311,Chrome,Linux,Munich,Office,False,Thursday,2026-06-11 16:50:52,2026-06-11 18:43:25,6753.49,0.00,False,None
07cf747e-c345-46f6-b092-1e032bd05917,SES-005154,a7728290-78d5-40ef-830b-4532a7c24c68,EMP-0170,Finance,Finance Analyst,DEV-0301,Edge,Windows,Tokyo,Office,False,Thursday,2026-06-11 16:51:46,2026-06-11 18:36:53,6307.17,0.00,False,None
01b451cc-8371-40e7-ad77-69b50533f8a4,SES-005155,412181a3-4818-4004-b0a4-f5573381001f,EMP-0111,Marketing,Marketing Coordinator,DEV-0195,Chrome,iOS,London,Office,False,Thursday,2026-06-11 16:52:16,2026-06-11 18:52:16,7200.00,0.00,False,None
105ff6d0-1619-49cd-9a5e-f8d1426565a2,SES-005156,5cd33369-04aa-41b7-9ca0-c428822c4d32,EMP-0027,Finance,Treasurer,DEV-0048,Chrome,Windows,San Francisco,VPN,True,Thursday,2026-06-11 16:55:02,2026-06-11 17:58:34,3812.43,0.00,False,None
27d39333-a4fa-4d74-a1f0-a9ce318cae65,SES-005157,16e6e5c0-c4cb-494f-a86e-8e630f25477d,EMP-0039,Finance,Finance Analyst,DEV-0069,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 16:55:03,2026-06-11 17:57:33,3750.17,0.00,False,None
868ac9e9-1feb-4e88-ad51-07a962e767e2,SES-005158,75ac0819-714b-4c03-a057-97cfda55f825,EMP-0138,Engineering,Software Engineer,DEV-0242,Firefox,Linux,New York,Office,False,Thursday,2026-06-11 16:55:21,2026-06-11 18:00:58,3937.73,0.00,False,None
4cb12298-ce8d-4cb3-a5df-17fb2f4b3f48,SES-005159,de703b72-f8f5-4a26-9924-c644af527666,EMP-0068,Sales,Account Executive,DEV-0121,Chrome,macOS,San Francisco,VPN,True,Thursday,2026-06-11 16:55:27,2026-06-11 17:54:51,3564.21,0.00,False,None
f0cdfb99-b84d-4b08-8809-73b21d2c6d38,SES-005160,14c62aba-89c2-4ba5-a48d-f4c0c330ec14,EMP-0162,HR,HR Coordinator,DEV-0287,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 16:58:33,2026-06-11 17:23:06,1473.36,0.00,False,None
97647de2-2387-4859-abe5-3064bed1ba82,SES-005161,35469cb1-a8c9-4a31-a05f-f5e6c5346e41,EMP-0125,Engineering,DevOps Engineer,DEV-0219,Firefox,Linux,New York,Office,False,Thursday,2026-06-11 16:58:36,2026-06-11 18:16:43,4687.94,0.00,False,None
175eb9bf-3c86-4974-a993-03c133feb67a,SES-005162,cec68cfe-a3fd-47f0-aae6-3af6de46222e,EMP-0094,Finance,Treasurer,DEV-0167,Chrome,macOS,Tokyo,VPN,True,Thursday,2026-06-11 16:58:51,2026-06-11 17:41:28,2557.00,100.00,True,Lateral Movement
136cf454-5e9a-4560-93fb-0d894b1e6809,SES-005163,f7d7465d-37c3-43c9-a5d0-b51788d00abd,EMP-0054,IT,Security Analyst,DEV-0098,Chrome,Linux,San Francisco,Office,False,Thursday,2026-06-11 16:59:13,2026-06-11 17:47:57,2924.44,0.00,False,None
ee73a5e2-3173-4bc5-8a3d-2b19c46fb90f,SES-005164,0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,EMP-0017,IT,Systems Administrator,DEV-0032,Chrome,Linux,London,Office,False,Thursday,2026-06-11 16:59:33,2026-06-11 18:27:12,5259.24,0.00,False,None
397ceef8-d74d-4d54-b6b2-643c26c8a7c1,SES-005165,639fc471-d975-4f00-95ab-a8ae9112fbc0,EMP-0047,Finance,Treasurer,DEV-0083,Chrome,Windows,Tokyo,Office,False,Thursday,2026-06-11 16:59:43,2026-06-11 17:59:13,3570.18,0.00,False,None
4af77d89-d6ab-4445-8ca2-eefa01b5dc4b,SES-005166,e4354021-392a-4fc4-a47a-c5915da64a3a,EMP-0085,HR,HR Specialist,DEV-0150,Chrome,iOS,San Francisco,Office,False,Thursday,2026-06-11 17:00:27,2026-06-11 17:53:26,3179.92,0.00,False,None
c5ff75a0-f5e1-4077-95a8-eec31d6467c8,SES-005167,735e8153-1c38-42e8-b2cf-cd6380ab4b7f,EMP-0180,Engineering,Architect,DEV-0319,Chrome,macOS,San Francisco,VPN,True,Thursday,2026-06-11 17:02:52,2026-06-11 17:53:05,3013.22,0.00,False,None
88922aa1-fb48-4966-a6fc-73e839025945,SES-005168,ded7d3ef-f5e4-49c1-ad76-1ffa7233d5af,EMP-0069,Sales,Sales Director,DEV-0124,Chrome,Android,Munich,Office,False,Thursday,2026-06-11 17:03:00,2026-06-11 18:46:41,6221.24,0.00,False,None
7deed818-e7d3-43f9-bfec-bd69ae909469,SES-005169,4ede79b6-1deb-479d-8d0b-b6d7ad91f456,EMP-0131,Sales,Sales Representative,DEV-0230,Safari,macOS,Tokyo,VPN,True,Thursday,2026-06-11 17:05:00,2026-06-11 17:49:23,2663.87,0.00,False,None
33d88929-3dd2-4f8c-9a0e-a828a97bf96f,SES-005170,d60bf603-a750-450e-9bad-52a8a976dc4d,EMP-0073,Engineering,Software Engineer,DEV-0129,Chrome,macOS,New York,Office,False,Thursday,2026-06-11 01:07:17,2026-06-11 02:14:27,4030.00,40.00,True,Off-hours Access
ae589473-74db-4bd7-bee1-2b6e03ac836c,SES-005171,c1235c91-76c5-40dc-be7e-7419a0c14035,EMP-0025,Sales,Sales Director,DEV-0045,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 17:08:14,2026-06-11 18:35:44,5250.29,0.00,False,None
884887a8-9cbb-4f69-80c3-b91f33a7025b,SES-005172,89a2688b-12c1-46e0-9998-5f15ff002d4d,EMP-0004,Finance,Finance Analyst,DEV-0008,Edge,Windows,Munich,Office,False,Thursday,2026-06-11 17:08:23,2026-06-11 17:36:19,1676.94,0.00,False,None
4bc9d9f8-86f3-4881-823f-11eb2415a4c6,SES-005173,104f3fc5-6400-4b0e-b2dd-85f63446c0f0,EMP-0171,Marketing,Marketing Director,DEV-0304,Chrome,macOS,San Francisco,Office,False,Thursday,2026-06-11 17:09:05,2026-06-11 18:35:12,5167.42,0.00,False,None
ee06256f-47b4-4896-b508-60fe3c2ff472,SES-005174,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,EMP-0007,HR,HR Specialist,DEV-0012,Chrome,Windows,Tokyo,Office,False,Thursday,2026-06-11 17:13:42,2026-06-11 19:13:42,7200.00,0.00,False,None
c477ba93-fc55-4977-a213-97ecb9e9d222,SES-005175,864f36dd-69ec-49d5-86ec-ed9954470290,EMP-0110,Sales,Account Executive,DEV-0193,Chrome,iOS,San Francisco,VPN,True,Thursday,2026-06-11 17:16:22,2026-06-11 18:00:24,2642.12,0.00,False,None
19fb2a92-c569-4d34-9760-b1c5a2b4c2de,SES-005176,06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,EMP-0106,Sales,Sales Manager,DEV-0186,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 17:20:07,2026-06-11 18:56:08,5761.50,0.00,False,None
14acf253-a6d0-461e-8ff0-e96642751ee5,SES-005177,5c9deee0-b42a-4456-8736-5a84725e134d,EMP-0041,Engineering,Software Engineer,DEV-0074,Firefox,Linux,Munich,Office,False,Thursday,2026-06-11 17:21:42,2026-06-11 18:56:53,5711.91,0.00,False,None
ecb0416d-ef4a-4919-a91c-39a0c318fcc4,SES-005178,4a229ba5-925f-4cc6-9e9d-2f8a1ef11a27,EMP-0158,Finance,Accountant,DEV-0275,Chrome,Windows,Munich,Office,False,Thursday,2026-06-11 17:28:40,2026-06-11 18:25:39,3419.39,0.00,False,None
3c3dd2a0-de7b-463a-87bf-231466786b18,SES-005179,613d2de9-3ae2-4023-9472-0d2d32399ffb,EMP-0045,Marketing,Marketing Specialist,DEV-0080,Chrome,Windows,Tokyo,Office,False,Thursday,2026-06-11 17:32:48,2026-06-11 18:57:42,5094.31,0.00,False,None
edc97a78-ebc0-4d0c-b532-22603c7c76fa,SES-005180,c78f07cf-170f-487b-b30e-e4fe262e5559,EMP-0074,Engineering,Architect,DEV-0130,Chrome,Linux,New York,Office,False,Thursday,2026-06-11 17:35:01,2026-06-11 17:54:24,1163.33,0.00,False,None
